portes	NOUN	porte
Je	PRON	je
Le	DET	le
il	PRON	il
Trianon	PROPN	Trianon
les	DET	le
se	PRON	se
plus	ADV	plus
une	DET	un
le	DET	le
avais	AUX	avoir
son	DET	son
plaque	NOUN	plaque
,	PUNCT	,
avait	AUX	avoir
elle	PRON	lui
où	PRON	où
.	PUNCT	.
ces	DET	ce
qui	PRON	qui
à	ADP	à
du	ADP	de
Pas	ADV	pas
étions	AUX	être
vétuste	ADJ	vétuste
,	PUNCT	,
choisi	VERB	choisir
,	PUNCT	,
des	ADP	de
immeuble	NOUN	immeuble
et	CCONJ	et
est	AUX	être
avait	AUX	avoir
entrepreneurs	NOUN	entrepreneur
-ils	PRON	il
repérait	VERB	repérer
Il	PRON	il
.	PUNCT	.
nous	PRON	nous
adresse	NOUN	adresse
montent	VERB	monter
avait	AUX	avoir
en	ADP	en
apparu	VERB	apparaître
construction	NOUN	construction
Mais	CCONJ	mais
l'	DET	le
Il	PRON	il
.	PUNCT	.
les	DET	le
d'	ADP	de
,	PUNCT	,
d'	ADP	de
leur	DET	leur
une	DET	un
savoir	VERB	savoir
.	PUNCT	.
construire	VERB	construire
m'	PRON	me
Château	NOUN	château
?	PUNCT	?
quelques	DET	quelque
ambassade	NOUN	ambassade
long	ADV	long
Des	DET	un
paraissait	VERB	paraître
,	PUNCT	,
étaient	AUX	être
Edouard	PROPN	Edouard
inondé	VERB	inonder
flanc	NOUN	flanc
était	AUX	être
.	PUNCT	.
de	ADP	de
pour	ADP	pour
des	ADP	de
la	DET	le
de	ADP	de
en	ADP	en
j'	PRON	je
d'	ADP	de
du	ADP	de
à	ADP	à
habitations	NOUN	habitation
mes	DET	mon
domine	VERB	domine
à	ADP	à
rendais	VERB	rendre
mer	NOUN	mer
--	PUNCT	--
-	PROPN	-
opération	NOUN	opération
nom	NOUN	nom
de	ADP	de
des	DET	un
.	PUNCT	.
la	DET	le
,	PUNCT	,
de	ADP	de
même	ADV	même
.	PUNCT	.
J'	PRON	je
.	PUNCT	.
Je	PRON	je
des	ADP	de
de	ADP	de
hiver	NOUN	hiver
au	ADP	au
Je	PRON	je
roses	ADJ	rose
arrêté	VERB	arrêter
m'	PRON	me
du	ADP	de
forgé	VERB	forger
vraies	ADJ	vrai
elle-même	PRON	lui-même
Neal	NOUN	neal
derrière	ADP	derrière
un	DET	un
partie	NOUN	partie
leur	DET	leur
Sainte-Anne	PROPN	Sainte-Anne
hauts	ADJ	haut
jardin	NOUN	jardin
j'	PRON	je
voiture	NOUN	voiture
droite	NOUN	droite
il	PRON	il
:	PUNCT	:
d'	DET	d'
.	PUNCT	.
Azur	PROPN	Azur
de	ADP	de
,	PUNCT	,
que	SCONJ	que
notre	DET	notre
cet	DET	ce
ai	AUX	avoir
.	PUNCT	.
était	AUX	être
n'	ADV	n'
fait	NOUN	fait
Elle	PRON	lui
n'	ADV	n'
ne	ADV	ne
passait	VERB	passer
demande	VERB	demande
le	DET	le
tout	ADV	tout
Villecourt	PROPN	Villecourt
une	DET	un
arceaux	NOUN	arceau
façades	NOUN	façade
de	ADP	de
aucune	DET	aucun
.	PUNCT	.
sept	NUM	sept
un	DET	un
d'	ADP	de
sang	NOUN	sang
surplombe	VERB	surplombe
sang	NOUN	sang
.	PUNCT	.
On	PRON	on
du	ADP	de
dérisoire	ADJ	dérisoire
mur	NOUN	mur
agent	NOUN	agent
le	DET	le
face	NOUN	face
.	PUNCT	.
trop	ADV	trop
habitaient	VERB	habiter
chance	NOUN	chance
villa	NOUN	villa
jardin	NOUN	jardin
,	PUNCT	,
»	PUNCT	»
mais	CCONJ	mais
parisien	ADJ	parisien
villa	NOUN	villa
couleurs	NOUN	couleur
.	PUNCT	.
la	PRON	le
reçu	VERB	recevoir
arrête	VERB	arrête
trahissaient	VERB	trahir
n'	ADV	n'
menton	NOUN	menton
dépendance	NOUN	dépendance
un	DET	un
on	PRON	on
blanc	ADJ	blanc
villa	NOUN	villa
l'	DET	le
n'	ADV	n'
le	DET	le
brun	ADJ	brun
abandon	NOUN	abandon
véritable	ADJ	véritable
villa	NOUN	villa
,	PUNCT	,
Azur	PROPN	Azur
raison	NOUN	raison
Nous	PRON	nous
s'	SCONJ	s'
au	ADP	au
on	PRON	on
on	PRON	on
une	DET	un
.	PUNCT	.
une	PRON	un
banc	NOUN	banc
devant	ADP	devant
à	ADP	à
le	DET	le
,	PUNCT	,
carrefour	NOUN	carrefour
,	PUNCT	,
et	CCONJ	et
plus	ADV	plus
comme	ADP	comme
air	NOUN	air
,	PUNCT	,
de	ADP	de
nous	PRON	nous
...	PUNCT	...
,	PUNCT	,
quarantaine	NOUN	quarantaine
pas	ADV	pas
mur	NOUN	mur
milieu	NOUN	milieu
avait	VERB	avoir
a	VERB	avoir
,	PUNCT	,
.	PUNCT	.
plus	ADV	plus
pas	ADV	pas
ce	DET	ce
dans	ADP	dans
Régina	PROPN	Régina
la	DET	le
long	ADJ	long
ne	ADV	ne
quelquefois	ADV	quelquefois
,	PUNCT	,
la	DET	le
-	PROPN	-
disparaîtront	VERB	disparaître
.	PUNCT	.
,	PUNCT	,
le	DET	le
Mais	CCONJ	mais
boulevard	NOUN	boulevard
.	PUNCT	.
le	DET	le
n'	ADV	n'
indiscrète	ADJ	indiscret
la	DET	le
ils	PRON	il
nom	NOUN	nom
Il	PRON	il
à	ADP	à
grille	NOUN	grille
grande	ADJ	grand
le	DET	le
son	DET	son
.	PUNCT	.
--	PUNCT	--
l'	DET	le
bords	NOUN	bord
La	DET	le
brutalement	ADV	brutalement
tenté	VERB	tenter
,	PUNCT	,
être	AUX	être
trop	ADV	trop
Nous	PRON	nous
état	NOUN	état
ai	AUX	avoir
la	DET	le
coin	NOUN	coin
façade	NOUN	façade
dans	ADP	dans
artifice	NOUN	artifice
avec	ADP	avec
trottoir	NOUN	trottoir
quelle	DET	quel
.	PUNCT	.
VII	PROPN	VII
.	PUNCT	.
cette	DET	ce
le	DET	le
autres	ADJ	autre
et	CCONJ	et
grille	NOUN	grille
cet	DET	ce
en	PRON	en
de	ADP	de
ces	DET	ce
.	PUNCT	.
immobilière	ADJ	immobilier
qui	PRON	qui
son	DET	son
nous	PRON	nous
trop	ADV	trop
matin	NOUN	matin
L'	DET	le
comme	ADP	comme
affable	ADJ	affable
du	ADP	de
dresse	VERB	dresse
costume	NOUN	costume
trouve	VERB	trouve
.	PUNCT	.
avec	ADP	avec
chez	ADP	chez
à	ADP	à
dans	ADP	dans
vert	ADJ	vert
villa	NOUN	villa
l'	DET	le
rue	NOUN	rue
dont	PRON	dont
avais	AUX	avoir
en	ADP	en
dans	ADP	dans
décor	NOUN	décor
l'	PRON	l'
«	PUNCT	«
entre	VERB	entre
et	CCONJ	et
Il	PRON	il
lettres	NOUN	lettre
Nice	PROPN	Nice
.	PUNCT	.
l'	DET	le
à	ADP	à
de	ADP	de
accès	NOUN	accès
donné	VERB	donner
devant	ADP	devant
lui	PRON	lui
Il	PRON	il
nouvelle	ADJ	nouveau
dans	ADP	dans
de	ADP	de
,	PUNCT	,
qu'	SCONJ	que
fait	VERB	faire
bientôt	ADV	bientôt
société	NOUN	société
CD	NOUN	cd
homme	NOUN	homme
détruire	VERB	détruire
nous	PRON	nous
doute	NOUN	doute
eux	PRON	lui
Marne	PROPN	Marne
à	ADP	à
portes	NOUN	porte
immeuble	NOUN	immeuble
dans	ADP	dans
au-dessus	ADV	au-dessus
d'	DET	d'
elle	PRON	lui
autre	ADJ	autre
y	PRON	y
-	ADV	-
usure	NOUN	usure
profiter	VERB	profiter
Et	CCONJ	et
descendaient	VERB	descendre
?	PUNCT	?
je	PRON	je
sur	ADP	sur
avais	AUX	avoir
était	AUX	être
conserver	VERB	conserver
,	PUNCT	,
Sylvia	PROPN	Sylvia
estivales	ADJ	estival
n'	ADV	n'
quoi	PRON	quoi
,	PUNCT	,
d'	ADP	de
voir	VERB	voir
nous	PRON	nous
sautait	VERB	sauter
.	PUNCT	.
close	VERB	clore
de	ADP	de
Tonduti-de-l'Escarène	PROPN	Tonduti-de-l'Escarène
autres	ADJ	autre
,	PUNCT	,
ne	ADV	ne
aussi	ADV	aussi
,	PUNCT	,
leurs	DET	leur
démarche	NOUN	démarche
,	PUNCT	,
Si	SCONJ	si
,	PUNCT	,
grille	NOUN	grille
a	AUX	avoir
la	DET	le
Il	PRON	il
mouvement	NOUN	mouvement
qui	PRON	qui
propriétaire	NOUN	propriétaire
sur	ADP	sur
,	PUNCT	,
de	ADP	de
son	DET	son
d'	ADP	de
promenade	NOUN	promenade
l'	DET	le
Qu'	PRON	qu'
ne	ADV	ne
précautions	NOUN	précaution
l'	DET	le
mur	NOUN	mur
blanches	ADJ	blanc
la	DET	le
temps	NOUN	temps
d'	ADP	de
dans	ADP	dans
déjà	ADV	déjà
Voici	VERB	voici
tout	ADV	tout
Cimiez	PROPN	Cimiez
au	ADP	au
le	DET	le
Château	NOUN	château
parmi	ADP	parmi
est	AUX	être
je	PRON	je
de	ADP	de
quelque	DET	quelque
bleu	ADJ	bleu
menaces	NOUN	menace
entrée	NOUN	entrée
hôtel	NOUN	hôtel
--	PUNCT	--
m'	PRON	me
où	PRON	où
de	ADP	de
.	PUNCT	.
sable	NOUN	sable
de	ADP	de
à	ADP	à
palmiers	NOUN	palmier
bac	NOUN	bac
avait	VERB	avoir
mimosa	PROPN	mimosa
l'	DET	le
les	DET	le
le	DET	le
jouaient	VERB	jouer
glissaient	VERB	glisser
C'	PRON	ce
détails	NOUN	détail
de	ADP	de
.	PUNCT	.
d'	ADP	de
mène	VERB	mener
pourquoi	ADV	pourquoi
pas	ADV	pas
question	NOUN	question
:	PUNCT	:
en	ADP	en
peine	NOUN	peine
l'	DET	le
,	PUNCT	,
pas	ADV	pas
aspect	NOUN	aspect
,	PUNCT	,
pouvions	VERB	pouvoir
ces	DET	ce
que	PRON	que
par	ADP	par
à	ADP	à
ciel	NOUN	ciel
de	ADP	de
les	DET	le
,	PUNCT	,
et	CCONJ	et
amis	NOUN	ami
au	ADP	au
entre	ADP	entre
a	AUX	avoir
caduc	ADJ	caduc
pas	ADV	pas
étais	AUX	être
montaient	VERB	monter
avait	VERB	avoir
dans	ADP	dans
d'	ADP	de
laquelle	PRON	lequel
d'	ADP	de
Sur	ADP	sur
?	PUNCT	?
demandé	VERB	demander
,	PUNCT	,
le	DET	le
Je	PRON	je
fenêtres	NOUN	fenêtre
que	PRON	que
quelque	DET	quelque
portait	VERB	porter
résiste	VERB	résiste
Un	DET	un
Villecourt	PROPN	Villecourt
normal	ADJ	normal
,	PUNCT	,
.	PUNCT	.
cette	DET	ce
cette	DET	ce
il	PRON	il
questions	NOUN	question
faite	VERB	faire
immobilier	ADJ	immobilier
un	DET	un
les	DET	le
ceux	PRON	celui
le	DET	le
l'	DET	le
.	PUNCT	.
,	PUNCT	,
soleil	NOUN	soleil
du	ADP	de
goût	NOUN	goût
Neal	PROPN	Neal
du	ADP	de
le	DET	le
particuliers	NOUN	particulier
pensais	VERB	penser
semblé	VERB	sembler
sonné	VERB	sonner
manière	NOUN	manière
Je	PRON	je
métronome	NOUN	métronome
vase	NOUN	vase
à	ADP	à
à	ADP	à
Le	DET	le
:	PUNCT	:
être	ADV	être
et	CCONJ	et
nous	PRON	nous
S.E.F.I.C.	PROPN	S.E.F.I.C.
le	DET	le
bien	ADV	bien
parfum	NOUN	parfum
-ce	PRON	-ce
comme	ADP	comme
car	CCONJ	car
la	DET	le
avaient	AUX	avoir
ouverte	VERB	ouvrir
.	PUNCT	.
la	DET	le
relents	NOUN	relent
de	ADP	de
bleu	ADJ	bleu
la	PRON	le
lèvres	NOUN	lèvre
Lorraine	PROPN	Lorraine
me	PRON	me
suspecte	ADJ	suspect
,	PUNCT	,
société	NOUN	société
d'	ADP	de
gens	NOUN	gens
du	ADP	de
de	ADP	de
à	ADP	à
,	PUNCT	,
,	PUNCT	,
Le	DET	le
ne	ADV	ne
de	ADP	de
importance	NOUN	importance
vont	VERB	aller
ramenés	VERB	ramener
réponses	NOUN	réponse
finissait	VERB	finir
instant	NOUN	instant
les	DET	le
Cimiez	PROPN	Cimiez
avait	AUX	avoir
tour	NOUN	tour
percé	VERB	percer
avait	AUX	avoir
des	ADP	de
bout	NOUN	bout
avait	AUX	avoir
immiscer	VERB	immiscer
semblait	VERB	sembler
.	PUNCT	.
voiture	NOUN	voiture
jardin	NOUN	jardin
Mais	CCONJ	mais
et	CCONJ	et
S.E.F.I.C.	PROPN	S.E.F.I.C.
Elle	PRON	lui
se	PRON	se
montaient	VERB	monter
,	PUNCT	,
des	DET	un
insisté	VERB	insister
de	ADP	de
Je	PRON	je
répondu	VERB	répondre
était	AUX	être
Est	AUX	être
et	CCONJ	et
liquide	NOUN	liquide
,	PUNCT	,
,	PUNCT	,
Le	DET	le
plus	ADV	plus
,	PUNCT	,
à	ADP	à
en	ADP	en
temps	NOUN	temps
.	PUNCT	.
L'	DET	le
Condé	PROPN	Condé
Et	CCONJ	et
était	AUX	être
bredouillai	VERB	bredouiller
,	PUNCT	,
nous	PRON	nous
mon	DET	mon
Condé	PROPN	Condé
meubler	VERB	meubler
Il	PRON	il
possible	ADJ	possible
aurait	VERB	avoir
.	PUNCT	.
ma	DET	mon
ami	NOUN	ami
Azur	PROPN	Azur
était	VERB	être
dans	ADP	dans
tard	ADV	tard
est	AUX	être
moindre	ADJ	moindre
de	ADP	de
appartenait	VERB	appartenir
grille	NOUN	grille
non	ADV	non
avoir	VERB	avoir
puis	VERB	pouvoir
.	PUNCT	.
,	PUNCT	,
les	PRON	le
Et	CCONJ	et
--	PUNCT	--
comment	ADV	comment
,	PUNCT	,
.	PUNCT	.
avec	ADP	avec
accent	NOUN	accent
au	ADP	au
avant	ADP	avant
à	ADP	à
m'	PRON	me
dit	VERB	dire
j'	PRON	je
si	SCONJ	si
Je	PRON	je
M.	NOUN	m.
Neal	PROPN	Neal
est	AUX	être
J'	PRON	je
un	DET	un
plateau	NOUN	plateau
Jones	PROPN	Jones
s'	PRON	se
et	CCONJ	et
Vous	PRON	vous
de	ADP	de
quelque	DET	quelque
un	DET	un
employée	VERB	employer
?	PUNCT	?
-moi	PRON	moi
deux	NUM	deux
étais	AUX	être
de	DET	de
voiture	NOUN	voiture
signe	NOUN	signe
est	AUX	être
.	PUNCT	.
nous	PRON	nous
appela	VERB	appeler
entendait	VERB	entendre
une	DET	un
Ici	ADV	ici
monsieur	NOUN	Monsieur
,	PUNCT	,
genre	NOUN	genre
garée	VERB	garer
pour	ADP	pour
,	PUNCT	,
vous	PRON	vous
mur	NOUN	mur
.	PUNCT	.
--	PUNCT	--
ne	ADV	ne
une	DET	un
existence	NOUN	existence
.	PUNCT	.
et	CCONJ	et
y	PRON	y
.	PUNCT	.
Mais	CCONJ	mais
un	PRON	un
--	PUNCT	--
C'	PRON	ce
suis	AUX	être
Il	PRON	il
a	AUX	avoir
bleus	ADJ	bleu
n'	ADV	n'
n'	ADV	n'
il	PRON	il
conseils	NOUN	conseil
après-midi	NOUN	après-midi
...	PUNCT	...
-	PROPN	-
S.E.F.I.C.	PROPN	S.E.F.I.C.
voiture	NOUN	voiture
ont	AUX	avoir
représentais	VERB	représenter
en	ADP	en
le	DET	le
...	PUNCT	...
.	PUNCT	.
demandé	VERB	demander
ce	DET	ce
à	ADP	à
Non	ADV	non
quelqu'	DET	quelque
si	ADV	si
et	CCONJ	et
Paul	PROPN	Paul
trompez	VERB	tromper
Ce	PRON	ce
de	ADP	de
plus	ADV	plus
mois	NOUN	mois
...	PUNCT	...
attribuée	VERB	attribuer
.	PUNCT	.
beaucoup	ADV	beaucoup
lui	PRON	lui
,	PUNCT	,
Mais	CCONJ	mais
américaine	ADJ	américain
compagnie	NOUN	compagnie
fort	ADV	fort
pas	ADV	pas
après-midi	NOUN	après-midi
Mais	CCONJ	mais
attentif	ADJ	attentif
fauteuils	NOUN	fauteuil
je	PRON	je
ce	PRON	ce
,	PUNCT	,
les	DET	le
ici	ADV	ici
américaine	ADJ	américain
,	PUNCT	,
leva	VERB	lever
que	PRON	que
éprouvais	VERB	éprouver
ici	ADV	ici
prétendait	VERB	prétendre
.	PUNCT	.
est	AUX	être
-je	PRON	je
et	CCONJ	et
il	PRON	il
à	ADP	à
trompez	VERB	tromper
grande	ADJ	grand
Il	PRON	il
ce	DET	ce
Monsieur	NOUN	Monsieur
laissait	VERB	laisser
monsieur	NOUN	Monsieur
habité	VERB	habiter
-	PROPN	-
Elle	PRON	lui
en	ADP	en
apporter	VERB	apporter
souvent	ADV	souvent
sensation	NOUN	sensation
,	PUNCT	,
effaça	VERB	effacer
--	PUNCT	--
parti	VERB	partir
grille	NOUN	grille
votre	DET	votre
tout	ADJ	tout
et	CCONJ	et
ces	DET	ce
il	PRON	il
gorgée	NOUN	gorgée
reçoit	VERB	recevoir
en	PRON	en
il	PRON	il
boire	VERB	boire
yeux	NOUN	oeil
La	DET	le
trait	NOUN	trait
--	PUNCT	--
sur	ADP	sur
.	PUNCT	.
tout	ADV	tout
de	ADP	de
Lui	PRON	lui
il	PRON	il
avais	AUX	avoir
voix	NOUN	voix
remplacer	VERB	remplacer
sentir	VERB	sentir
--	PUNCT	--
.	PUNCT	.
de	ADP	de
pas	ADV	pas
-je	PRON	je
passage	NOUN	passage
,	PUNCT	,
dissimulé	VERB	dissimuler
un	DET	un
moustache	NOUN	moustache
net	ADJ	net
voix	NOUN	voix
se	PRON	se
nous	PRON	nous
Je	PRON	je
voulais	VERB	vouloir
Condé	PROPN	Condé
de	ADP	de
le	DET	le
étais	AUX	être
.	PUNCT	.
avec	ADP	avec
Monsieur	NOUN	Monsieur
corpulent	ADJ	corpulent
long	ADV	long
américaine	ADJ	américain
apparut	VERB	apparaître
ai	VERB	avoir
a	VERB	avoir
pastis	NOUN	pastis
ce	DET	ce
qui	PRON	qui
Il	PRON	il
J'	PRON	je
de	ADP	de
d'	ADP	de
Tout	ADV	tout
que	PRON	que
Evidemment	ADV	evidemment
utilisaient	VERB	utiliser
que	SCONJ	que
devant	ADP	devant
Non	ADV	non
m'	PRON	me
--	PUNCT	--
--	PUNCT	--
à	ADP	à
pas	ADV	pas
--	PUNCT	--
à	ADP	à
Jones	PROPN	Jones
de	ADP	de
arrière	ADV	arrière
--	PUNCT	--
.	PUNCT	.
monsieur	NOUN	Monsieur
,	PUNCT	,
m'	PRON	me
les	DET	le
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
c'	PRON	ce
--	PUNCT	--
fit	VERB	faire
et	CCONJ	et
«	PUNCT	«
,	PUNCT	,
français	NOUN	français
importance	NOUN	importance
me	PRON	me
ami	NOUN	ami
simple	ADJ	simple
le	PRON	le
sonné	VERB	sonner
retrouver	VERB	retrouver
Consul	NOUN	consul
de	ADP	de
Que	PRON	que
lui	PRON	lui
il	PRON	il
de	ADP	de
elle	PRON	lui
gens	NOUN	gens
.	PUNCT	.
que	SCONJ	que
cas	NOUN	cas
lui	PRON	lui
du	DET	de
,	PUNCT	,
maintenant	ADV	maintenant
Château	NOUN	château
avala	VERB	avaler
américaine	ADJ	américain
de	DET	de
regard	NOUN	regard
--	PUNCT	--
assis	VERB	asseoir
la	DET	le
Je	PRON	je
brusquement	ADV	brusquement
Que	PRON	que
considérait	VERB	considérer
formule	NOUN	formule
venu	VERB	venir
...	PUNCT	...
-	PROPN	-
j'	PRON	je
exprimait	VERB	exprimer
serait	VERB	être
plaqués	VERB	plaquer
je	PRON	je
,	PUNCT	,
autrui	PRON	autrui
politesse	NOUN	politesse
le	DET	le
américain	ADJ	américain
d'	ADP	de
Jones	PROPN	Jones
suite	NOUN	suite
la	DET	le
Jones	PROPN	Jones
?	PUNCT	?
avec	ADP	avec
voiture	NOUN	voiture
prit	VERB	prendre
d'	ADP	de
ou	CCONJ	ou
vous	PRON	vous
citoyen	NOUN	citoyen
,	PUNCT	,
et	CCONJ	et
sur	ADP	sur
fin	NOUN	fin
de	ADP	de
regardait	VERB	regarder
--	PUNCT	--
comme	ADP	comme
bord	NOUN	bord
Condé	PROPN	Condé
sans	ADP	sans
une	DET	un
un	DET	un
un	DET	un
l'	DET	le
m'	PRON	me
lui	PRON	lui
où	PRON	où
observait	VERB	observer
...	PUNCT	...
Vous	PRON	vous
combien	ADV	combien
homme	NOUN	homme
cette	DET	ce
laiteux	ADJ	laiteux
consul	NOUN	consul
voulait	VERB	vouloir
.	PUNCT	.
chauffeur	NOUN	chauffeur
décidé	VERB	décider
Il	PRON	il
être	AUX	être
danger	NOUN	danger
Ils	PRON	il
arrière	NOUN	arrière
,	PUNCT	,
ici	ADV	ici
loisirs	NOUN	loisir
nationalité	NOUN	nationalité
Le	DET	le
--	PUNCT	--
l'	DET	le
derrière	ADP	derrière
automobile	NOUN	automobile
--	PUNCT	--
,	PUNCT	,
en	ADP	en
citoyenneté	NOUN	citoyenneté
poste	NOUN	poste
place	NOUN	place
nous	PRON	nous
je	PRON	je
Condé	PROPN	Condé
,	PUNCT	,
écoute	VERB	écoute
dire	VERB	dire
d'	ADP	de
Qui	PRON	qui
de	ADP	de
cheveux	NOUN	cheveu
un	PRON	un
de	ADP	de
pouvais	VERB	pouvoir
est	VERB	être
avais	AUX	avoir
La	DET	le
...	PUNCT	...
s'	PRON	se
,	PUNCT	,
qui	PRON	qui
maison	NOUN	maison
cette	DET	ce
cette	DET	ce
si	ADV	si
remplis	VERB	remplir
.	PUNCT	.
renseignements	NOUN	renseignement
s'	PRON	se
montais	VERB	monter
étrange	ADJ	étrange
faibles	ADJ	faible
--	PUNCT	--
Chaque	DET	chaque
lui	PRON	lui
,	PUNCT	,
cacher	VERB	cacher
balustrade	NOUN	balustrade
bientôt	ADV	bientôt
est	AUX	être
s'	PRON	se
américaine	ADJ	américain
consul	NOUN	consul
ses	DET	son
il	PRON	il
Pouvez	VERB	pouvoir
autre	ADJ	autre
-	PROPN	-
derrière	ADP	derrière
.	PUNCT	.
monsieur	NOUN	Monsieur
,	PUNCT	,
bois	NOUN	bois
propriétaires	NOUN	propriétaire
Il	PRON	il
vous	PRON	vous
...	PUNCT	...
.	PUNCT	.
dit	VERB	dire
désirez	VERB	désirer
posé	VERB	poser
C'	PRON	ce
vide	ADJ	vide
laissé	VERB	laisser
immobilière	ADJ	immobilier
n'	ADV	n'
moins	ADV	moins
étais	AUX	être
renseignement	NOUN	renseignement
mur	NOUN	mur
si	SCONJ	si
suis	AUX	être
vint	VERB	venir
--	PUNCT	--
et	CCONJ	et
que	SCONJ	que
Monsieur	NOUN	Monsieur
petite	ADJ	petit
.	PUNCT	.
côté	NOUN	côté
le	DET	le
une	DET	un
je	PRON	je
plus	ADV	plus
longtemps	ADV	longtemps
--	PUNCT	--
.	PUNCT	.
nouvelles	NOUN	nouvelle
?	PUNCT	?
ai	AUX	avoir
que	SCONJ	que
a	AUX	avoir
.	PUNCT	.
.	PUNCT	.
La	DET	le
:	PUNCT	:
de	ADP	de
appartient	VERB	appartenir
est	AUX	être
tout	NOUN	tout
est	AUX	être
escalier	NOUN	escalier
-ce	PRON	-ce
n'	ADV	n'
La	DET	le
esprits	NOUN	esprit
déposer	VERB	déposer
renseignement	NOUN	renseignement
y	PRON	y
,	PUNCT	,
esquivé	VERB	esquiver
avoir	AUX	avoir
à	ADP	à
anglaise	ADJ	anglais
l'	DET	le
grille	NOUN	grille
par	ADP	par
Vous	PRON	vous
.	PUNCT	.
--	PUNCT	--
pour	ADP	pour
j'	PRON	je
-	PROPN	-
ai	AUX	avoir
»	PUNCT	»
,	PUNCT	,
éventuel	ADJ	éventuel
-je	PRON	je
.	PUNCT	.
elle	PRON	lui
un	PRON	un
juste	ADV	juste
êtes	AUX	être
avoir	VERB	avoir
bas	NOUN	bas
que	SCONJ	que
?	PUNCT	?
américaine	ADJ	américain
content	ADJ	content
sans	ADP	sans
était	AUX	être
vu	VERB	voir
société	NOUN	société
n'	ADV	n'
Nice	PROPN	Nice
cela	PRON	cela
Je	PRON	je
légèrement	ADV	légèrement
,	PUNCT	,
-je	PRON	je
:	PUNCT	:
du	ADP	de
consul	NOUN	consul
détourna	VERB	détourner
doute	NOUN	doute
qu'	SCONJ	que
voiture	NOUN	voiture
Depuis	ADP	depuis
voulais	VERB	vouloir
fumait	VERB	fumer
était	AUX	être
couple	NOUN	couple
sûr	ADJ	sûr
Jones	PROPN	Jones
arbre	NOUN	arbre
ne	ADV	ne
Jones	PROPN	Jones
.	PUNCT	.
Je	PRON	je
--	PUNCT	--
devant	ADP	devant
d'	ADP	de
la	DET	le
.	PUNCT	.
sur	ADP	sur
.	PUNCT	.
baume	NOUN	baume
cher	ADJ	cher
respect	NOUN	respect
J'	PRON	je
un	DET	un
temps	NOUN	temps
envers	ADP	envers
verres	NOUN	verre
était	AUX	être
de	ADP	de
bord	NOUN	bord
.	PUNCT	.
villa	NOUN	villa
au	ADP	au
appelaient	VERB	appeler
de	ADP	de
.	PUNCT	.
était	AUX	être
,	PUNCT	,
tout	ADV	tout
mon	DET	mon
aucun	DET	aucun
de	ADP	de
personne	PRON	personne
m'	PRON	me
intonation	NOUN	intonation
voiture	NOUN	voiture
bien	ADV	bien
,	PUNCT	,
était	AUX	être
la	DET	le
...	PUNCT	...
mon	DET	mon
Jones	PROPN	Jones
de	ADP	de
n'	ADV	n'
?	PUNCT	?
Vous	PRON	vous
américain	ADJ	américain
indiquait	VERB	indiquer
.	PUNCT	.
avec	ADP	avec
trottoir	NOUN	trottoir
d'	ADP	de
fait	NOUN	fait
?	PUNCT	?
que	SCONJ	que
l'	PRON	l'
précéda	VERB	précéder
en	ADP	en
garée	VERB	garer
besoin	NOUN	besoin
avait	AUX	avoir
son	DET	son
la	DET	le
habitée	VERB	habiter
ou	CCONJ	ou
voiture	NOUN	voiture
noirs	ADJ	noir
un	DET	un
son	DET	son
cœur	NOUN	cœur
vous	PRON	vous
Certainement	ADV	certainement
qu'	PRON	qu'
j'	PRON	je
soleil	NOUN	soleil
attention	NOUN	attention
suis	AUX	être
Dans	ADP	dans
Depuis	ADP	depuis
-	PROPN	-
sourire	NOUN	sourire
le	DET	le
...	PUNCT	...
taille	NOUN	taille
appartient	VERB	appartenir
dû	VERB	devoir
de	ADP	de
.	PUNCT	.
ce	DET	ce
et	CCONJ	et
exposer	VERB	exposer
...	PUNCT	...
qui	PRON	qui
l'	DET	le
.	PUNCT	.
aussitôt	ADV	aussitôt
de	ADP	de
villa	NOUN	villa
Avant	ADP	avant
-je	PRON	je
mon	DET	mon
au	ADP	au
peu	ADV	peu
comme	ADP	comme
.	PUNCT	.
.	PUNCT	.
dis	VERB	dire
puis	CCONJ	puis
dit	VERB	dire
pouvez	VERB	pouvoir
...	PUNCT	...
Les	DET	le
cette	DET	ce
par	ADP	par
qui	PRON	qui
--	PUNCT	--
,	PUNCT	,
fois	NOUN	fois
après	ADP	après
ambassade	NOUN	ambassade
?	PUNCT	?
Du	ADP	de
là	ADV	là
monsieur	NOUN	Monsieur
vous	PRON	vous
M.	NOUN	m.
venir	VERB	venir
voir	VERB	voir
-je	PRON	je
.	PUNCT	.
vous	PRON	vous
Plus	ADV	plus
--	PUNCT	--
--	PUNCT	--
question	NOUN	question
n'	ADV	n'
avait	AUX	avoir
,	PUNCT	,
il	PRON	il
me	PRON	me
près	ADV	près
tout	ADJ	tout
pour	ADP	pour
ce	DET	ce
à	ADP	à
Condé	PROPN	Condé
pourrais	VERB	pouvoir
du	ADP	de
sur	ADP	sur
des	DET	un
des	ADP	de
verre	NOUN	verre
.	PUNCT	.
pour	ADP	pour
heure	NOUN	heure
le	DET	le
--	PUNCT	--
moi	PRON	moi
le	DET	le
?	PUNCT	?
et	CCONJ	et
voir	VERB	voir
asseoir	VERB	asseoir
Jones	PROPN	Jones
le	DET	le
ici	ADV	ici
